event,signal,date,second,milisecond,tweek signs,f_signs [kHz],f_min<2kHz
875,11,20170730_165906,51,774,,,
875,12,20170730_165906,51,852,,,
875,13,20170730_165906,51,942,,,
875,14,20170730_165906,51,811,,,
875,15,20170730_165906,51,869,,,
875,16,20170730_165906,51,880,,,
875,17,20170730_165906,51,916,,,
875,18,20170730_165906,51,648,,,
876,1,20160830_194001,83,702,3,,
876,2,20160830_194001,83,792,1,,
876,3,20160830_194001,83,635,,,
876,4,20160830_194001,83,198,,,
876,5,20160830_194001,83,910,,,
877,1,20150902_232933,26,97,,,
877,2,20150902_232933,26,208,,,
877,3,20150902_232933,26,280,,,
877,4,20150902_232933,26,892,3,,
877,5,20150902_232933,26,385,,,
877,6,20150902_232933,26,352,,,
877,7,20150902_232933,26,676,,,
877,8,20150902_232933,26,876,,,
877,9,20150902_232933,26,937,,,
877,10,20150902_232933,26,524,,,
877,11,20150902_232933,26,755,,,
877,12,20150902_232933,26,597,,,
877,13,20150902_232933,26,487,,,
877,14,20150902_232933,26,449,,,
877,15,20150902_232933,26,433,,,
877,16,20150902_232933,26,290,,,
877,17,20150902_232933,26,576,,,
877,18,20150902_232933,26,963,,,
877,19,20150902_232933,26,915,,,
877,20,20150902_232933,26,722,,,
877,21,20150902_232933,26,303,,,
878,1,20150915_190334,134,262,2,,
878,2,20150915_190334,134,396,,,
878,3,20150915_190334,134,424,,,
878,4,20150915_190334,134,160,,,
878,5,20150915_190334,134,141,,,
878,6,20150915_190334,134,118,,,
878,7,20150915_190334,134,15,,,
878,8,20150915_190334,134,933,,,
879,1,20180602_212230,86,166,,,
879,2,20180602_212230,86,842,2,,
879,3,20180602_212230,86,877,2,,
879,4,20180602_212230,86,925,2,,
879,5,20180602_212230,86,122,,,
879,6,20180602_212230,86,628,,,
879,7,20180602_212230,86,797,,,
880,1,20180614_115346,28,452,,,
880,2,20180614_115346,28,493,,,
880,3,20180614_115346,28,471,,,
881,1,20170715_124418,15,627,,,
882,1,20150915_184833,87,674,,,
882,2,20150915_184833,87,925,,,
882,3,20150915_184833,87,984,,,
882,4,20150915_184833,87,618,,,
883,1,20170715_122918,78,738,,,
884,1,20150915_184333,15,23,,,
884,2,20150915_184333,15,231,,,
884,3,20150915_184333,15,546,,,
884,4,20150915_184333,15,269,2,,
884,5,20150915_184333,15,120,,,
884,6,20150915_184333,15,687,,,
884,7,20150915_184333,15,735,,,
884,8,20150915_184333,15,581,,,
884,9,20150915_184333,15,450,,,
884,10,20150915_184333,15,360,,,
884,11,20150915_184333,15,38,,,
884,12,20150915_184333,15,504,,,
884,13,20150915_184333,15,132,,,
885,1,20160814_145725,47,879,,,
885,2,20160814_145725,47,918,,,
885,3,20160814_145725,47,993,,,
886,1,20170714_160825,87,159,,,
886,2,20170714_160825,87,211,,,
886,3,20170714_160825,87,239,,,
886,4,20170714_160825,87,422,,,
886,5,20170714_160825,87,261,,,
886,6,20170714_160825,87,843,,,
886,7,20170714_160825,87,875,,,
886,8,20170714_160825,87,925,,,
887,1,20170715_125419,52,496,,,
887,2,20170715_125419,52,502,,,
887,3,20170715_125419,52,886,,,
887,4,20170715_125419,52,992,,,
888,1,20180615_202506,89,247,3,,
888,2,20180615_202506,89,305,2,,
888,3,20180615_202506,89,404,2,,
888,4,20180615_202506,89,789,1,,
888,5,20180615_202506,89,619,2,,
888,6,20180615_202506,89,554,,,
888,7,20180615_202506,89,572,,,
888,8,20180615_202506,89,344,1,,
888,9,20180615_202506,89,135,,,
888,10,20180615_202506,89,11,,,
889,1,20160814_152726,77,164,,,
889,2,20160814_152726,77,113,,,
889,3,20160814_152726,77,597,,,
889,4,20160814_152726,77,610,,,
890,1,20160815_203846,86,130,,,
890,2,20160815_203846,86,975,2,,
891,1,20160830_192000,130,388,3,,
891,2,20160830_192000,130,482,1,,
891,3,20160830_192000,130,233,,,
891,4,20160830_192000,130,126,,,
891,5,20160830_192000,130,159,,,
891,6,20160830_192000,130,44,,,
891,7,20160830_192000,130,86,,,
891,8,20160830_192000,130,91,,,
891,9,20160830_192000,130,376,,,
891,10,20160830_192000,130,415,,,
891,11,20160830_192000,130,890,,,
891,12,20160830_192000,130,990,,,
891,13,20160830_192000,130,911,,,
891,14,20160830_192000,130,613,,,
891,15,20160830_192000,130,578,,,
892,1,20160814_152726,121,177,,,
892,2,20160814_152726,121,808,,,
893,1,20170730_172407,75,289,,,
893,2,20170730_172407,75,214,,,
893,3,20170730_172407,75,321,,,
893,4,20170730_172407,75,342,,,
893,5,20170730_172407,75,369,,,
893,6,20170730_172407,75,142,,,
893,7,20170730_172407,75,40,,,
893,8,20170730_172407,75,899,,,
893,9,20170730_172407,75,989,,,
893,10,20170730_172407,75,699,,,
893,11,20170730_172407,75,811,,,
893,12,20170730_172407,75,9,,,
893,13,20170730_172407,75,528,,,
893,14,20170730_172407,75,764,,,
894,1,20160830_194501,128,101,,,
894,2,20160830_194501,128,254,,,
894,3,20160830_194501,128,651,,,
894,4,20160830_194501,128,752,,,
894,5,20160830_194501,128,730,,,
894,6,20160830_194501,128,701,,,
894,7,20160830_194501,128,485,3,,
894,8,20160830_194501,128,557,1,,
894,9,20160830_194501,128,622,,,
895,1,20160802_160938,54,298,,,
895,2,20160802_160938,54,590,,,
896,1,20170730_165906,6,319,,,
896,2,20170730_165906,6,71,,,
896,3,20170730_165906,6,88,,,
896,4,20170730_165906,6,259,,,
896,5,20170730_165906,6,979,,,
896,6,20170730_165906,6,854,,,
896,7,20170730_165906,6,939,,,
896,8,20170730_165906,6,215,,,
896,9,20170730_165906,6,583,,,
896,10,20170730_165906,6,569,,,
896,11,20170730_165906,6,598,,,
897,1,20180615_201006,91,734,4,,
897,2,20180615_201006,91,788,2,,
897,3,20180615_201006,91,841,2,,
897,4,20180615_201006,91,968,2,,
897,5,20180615_201006,91,295,,,
897,6,20180615_201006,91,472,,,
897,7,20180615_201006,91,140,,,
898,1,20170715_125419,99,331,,,
898,2,20170715_125419,99,199,,,
898,3,20170715_125419,99,210,,,
898,4,20170715_125419,99,9,,,
898,5,20170715_125419,99,504,,,
899,1,20170730_171406,33,548,,,
899,2,20170730_171406,33,560,,,
899,3,20170730_171406,33,590,,,
899,4,20170730_171406,33,644,,,
899,5,20170730_171406,33,722,,,
899,6,20170730_171406,33,850,,,
899,7,20170730_171406,33,897,,,
899,8,20170730_171406,33,968,,,
899,9,20170730_171406,33,779,,,
900,1,20150915_184333,33,410,,,
900,2,20150915_184333,33,314,,,
900,3,20150915_184333,33,186,,,
900,4,20150915_184333,33,156,,,
901,1,20150927_141634,95,53,,,
901,2,20150927_141634,95,62,,,
901,3,20150927_141634,95,216,,,
901,4,20150927_141634,95,254,,,
901,5,20150927_141634,95,231,,,
901,6,20150927_141634,95,690,,,
901,7,20150927_141634,95,671,,,
901,8,20150927_141634,95,664,,,
902,1,20160814_153226,102,313,,,
903,1,20160815_205846,51,191,3,,
903,2,20160815_205846,51,876,2,,
904,1,20160830_191000,52,325,,,
904,2,20160830_191000,52,493,3,,
904,3,20160830_191000,52,746,,,
904,4,20160830_191000,52,793,,,
904,5,20160830_191000,52,915,,,
904,6,20160830_191000,52,812,,,
904,7,20160830_191000,52,289,,,
904,8,20160830_191000,52,302,,,
904,9,20160830_191000,52,537,,,
905,1,20180602_204228,43,415,3,,
905,2,20180602_204228,43,546,2,,
905,3,20180602_204228,43,606,,,
905,4,20180602_204228,43,724,,,
905,5,20180602_204228,43,884,,,
905,6,20180602_204228,43,492,2,,
905,7,20180602_204228,43,483,,,
905,8,20180602_204228,43,652,,,
905,9,20180602_204228,43,990,,,
905,10,20180602_204228,43,765,,,
906,1,20160830_192500,113,31,3,,
906,2,20160830_192500,113,298,3,,
906,3,20160830_192500,113,321,1,,
906,4,20160830_192500,113,829,3,,
906,5,20160830_192500,113,838,3,,
906,6,20160830_192500,113,863,,,
906,7,20160830_192500,113,901,,,
906,8,20160830_192500,113,350,,,
906,9,20160830_192500,113,500,,,
906,10,20160830_192500,113,601,2,,
906,11,20160830_192500,113,963,2,,
906,12,20160830_192500,113,439,,,
906,13,20160830_192500,113,973,,,
906,14,20160830_192500,113,117,,,
906,15,20160830_192500,113,41,,,
907,1,20150915_185833,67,825,3,,
907,2,20150915_185833,67,891,2,,
907,3,20150915_185833,67,845,,,
907,4,20150915_185833,67,980,,,
907,5,20150915_185833,67,615,,,
907,6,20150915_185833,67,231,,,
907,7,20150915_185833,67,533,,,
907,8,20150915_185833,67,707,,,
907,9,20150915_185833,67,914,3,,
907,10,20150915_185833,67,965,,,
908,1,20170702_162120,35,270,,,
909,1,20160802_164940,62,704,,,
909,2,20160802_164940,62,795,,,
909,3,20160802_164940,62,770,,,
909,4,20160802_164940,62,733,,,
909,5,20160802_164940,62,880,,,
909,6,20160802_164940,62,197,,,
909,7,20160802_164940,62,747,,,
910,1,20160802_165440,90,147,,,
910,2,20160802_165440,90,627,,,
910,3,20160802_165440,90,967,,,
910,4,20160802_165440,90,985,,,
910,5,20160802_165440,90,996,,,
911,1,20180629_161354,65,824,,,
911,2,20180629_161354,65,722,,,
911,3,20180629_161354,65,635,,,
911,4,20180629_161354,65,650,,,
911,5,20180629_161354,65,516,,,
911,6,20180629_161354,65,65,,,
911,7,20180629_161354,65,410,,,
911,8,20180629_161354,65,188,,,
912,1,20160814_145725,47,880,,,
912,2,20160814_145725,47,917,,,
912,3,20160814_145725,47,999,,,
913,1,20160814_151225,143,86,,,
913,2,20160814_151225,143,235,,,
913,3,20160814_151225,143,866,,,
913,4,20160814_151225,143,952,,,
914,1,20160830_195001,22,644,3,,
914,2,20160830_195001,22,766,,,
914,3,20160830_195001,22,826,,,
914,4,20160830_195001,22,594,2,,
914,5,20160830_195001,22,607,,,
914,6,20160830_195001,22,677,,,
914,7,20160830_195001,22,162,,,
914,8,20160830_195001,22,177,3,,
914,9,20160830_195001,22,844,,,
915,1,20160830_191000,70,258,,,
915,2,20160830_191000,70,293,,,
915,3,20160830_191000,70,117,,,
915,4,20160830_191000,70,354,3,,
915,5,20160830_191000,70,623,,,
915,6,20160830_191000,70,772,,,
916,1,20150915_190834,90,46,,,
916,2,20150915_190834,90,180,1,,
916,3,20150915_190834,90,338,1,,
916,4,20150915_190834,90,383,,,
916,5,20150915_190834,90,509,,,
916,6,20150915_190834,90,531,,,
916,7,20150915_190834,90,819,,,
917,1,20160830_190459,52,458,2,,
917,2,20160830_190459,52,429,1,,
917,3,20160830_190459,52,400,1,,
917,4,20160830_190459,52,415,1,,
917,5,20160830_190459,52,911,,,
917,6,20160830_190459,52,383,,,
917,7,20160830_190459,52,596,,,
917,8,20160830_190459,52,221,,,
917,9,20160830_190459,52,243,,,
917,10,20160830_190459,52,236,,,
917,11,20160830_190459,52,994,,,
917,12,20160830_190459,52,636,,,
918,1,20160802_165440,31,932,,,
918,2,20160802_165440,31,957,,,
918,3,20160802_165440,31,982,,,
918,4,20160802_165440,31,991,,,
918,5,20160802_165440,31,391,,,
919,1,20170702_161620,142,155,1,,
919,2,20170702_161620,142,409,,,
920,1,20160802_165440,125,246,,,
920,2,20160802_165440,125,447,,,
921,1,20170702_162120,94,771,,,
921,2,20170702_162120,94,683,,,
922,1,20150902_233934,53,98,3,,
922,2,20150902_233934,53,132,,,
922,3,20150902_233934,53,145,,,
922,4,20150902_233934,53,169,,,
922,5,20150902_233934,53,518,2,,
922,6,20150902_233934,53,544,,,
922,7,20150902_233934,53,749,2,,
922,8,20150902_233934,53,865,1,,
922,9,20150902_233934,53,950,,,
923,1,20160814_145725,47,881,,,
923,2,20160814_145725,47,917,,,
923,3,20160814_145725,47,995,,,
924,1,20170702_161120,119,986,,,
925,1,20180615_201006,123,539,2,,
925,2,20180615_201006,123,707,2,,
925,3,20180615_201006,123,556,,,
925,4,20180615_201006,123,576,,,
925,5,20180615_201006,123,824,,,
925,6,20180615_201006,123,907,,,
925,7,20180615_201006,123,461,,,
925,8,20180615_201006,123,14,,,
925,9,20180615_201006,123,4,,,
925,10,20180615_201006,123,46,,,
926,1,20150914_130211,31,22,,,
926,2,20150914_130211,31,83,,,
926,3,20150914_130211,31,168,,,
926,4,20150914_130211,31,182,,,
926,5,20150914_130211,31,289,,,
926,6,20150914_130211,31,403,,,
926,7,20150914_130211,31,463,,,
926,8,20150914_130211,31,470,,,
926,9,20150914_130211,31,485,,,
926,10,20150914_130211,31,503,,,
926,11,20150914_130211,31,520,,,
926,12,20150914_130211,31,532,,,
926,13,20150914_130211,31,545,,,
926,14,20150914_130211,31,637,,,
926,15,20150914_130211,31,845,,,
926,16,20150914_130211,31,887,,,
926,17,20150914_130211,31,925,,,
926,18,20150914_130211,31,951,,,
927,1,20180602_203728,116,172,,,
927,2,20180602_203728,116,610,,,
927,3,20180602_203728,116,875,,,
927,4,20180602_203728,116,886,,,
927,5,20180602_203728,116,919,1,,
928,1,20160814_152726,77,165,,,
928,2,20160814_152726,77,113,,,
929,1,20150914_130712,35,928,,,
929,2,20150914_130712,35,941,,,
929,3,20150914_130712,35,951,,,
930,1,20180629_163855,65,160,1,,
930,2,20180629_163855,65,211,,,
930,3,20180629_163855,65,231,,,
930,4,20180629_163855,65,466,,,
930,5,20180629_163855,65,617,,,
930,6,20180629_163855,65,647,,,
930,7,20180629_163855,65,687,,,
930,8,20180629_163855,65,770,,,
930,9,20180629_163855,65,809,,,
930,10,20180629_163855,65,907,,,
931,1,20150902_232433,47,182,,,
931,2,20150902_232433,47,233,,,
931,3,20150902_232433,47,420,,,
931,4,20150902_232433,47,489,2,,
931,5,20150902_232433,47,610,2,,
931,6,20150902_232433,47,855,2,,
931,7,20150902_232433,47,944,,,
931,8,20150902_232433,47,668,,,
931,9,20150902_232433,47,656,,,
931,10,20150902_232433,47,400,,,
931,11,20150902_232433,47,972,,,
931,12,20150902_232433,47,559,,,
931,13,20150902_232433,47,215,,,
931,14,20150902_232433,47,702,,,
932,1,20180602_205229,91,572,,,
932,2,20180602_205229,91,459,,,
932,3,20180602_205229,91,352,,,
932,4,20180602_205229,91,514,,,
932,5,20180602_205229,91,671,3,,
932,6,20180602_205229,91,684,,,
933,1,20180615_194505,69,120,,,
933,2,20180615_194505,69,85,,,
933,3,20180615_194505,69,345,,,
933,4,20180615_194505,69,629,1,,
933,5,20180615_194505,69,778,,,
933,6,20180615_194505,69,790,3,,
933,7,20180615_194505,69,861,,,
933,8,20180615_194505,69,834,1,,
933,9,20180615_194505,69,890,,,
934,1,20180614_120847,129,23,,,
934,2,20180614_120847,129,183,,,
934,3,20180614_120847,129,347,,,
934,4,20180614_120847,129,696,,,
934,5,20180614_120847,129,375,,,
934,6,20180614_120847,129,527,,,
934,7,20180614_120847,129,735,,,
934,8,20180614_120847,129,854,,,
934,9,20180614_120847,129,487,,,
934,10,20180614_120847,129,388,,,
934,11,20180614_120847,129,427,,,
934,12,20180614_120847,129,84,,,
934,13,20180614_120847,129,402,,,
934,14,20180614_120847,129,110,,,
934,15,20180614_120847,129,555,,,
935,1,20180615_203507,53,116,,,
935,2,20180615_203507,53,134,,,
935,3,20180615_203507,53,144,,,
935,4,20180615_203507,53,158,,,
935,5,20180615_203507,53,313,,,
935,6,20180615_203507,53,350,,,
935,7,20180615_203507,53,542,4,,
935,8,20180615_203507,53,595,,,
935,9,20180615_203507,53,704,,,
935,10,20180615_203507,53,920,,,
936,1,20160802_165440,131,641,,,
936,2,20160802_165440,131,766,,,
936,3,20160802_165440,131,784,,,
937,1,20150927_141634,22,116,,,
937,2,20150927_141634,22,141,,,
937,3,20150927_141634,22,257,,,
937,4,20150927_141634,22,319,,,
937,5,20150927_141634,22,388,,,
937,6,20150927_141634,22,675,,,
937,7,20150927_141634,22,783,,,
937,8,20150927_141634,22,792,1,,
937,9,20150927_141634,22,810,,,
937,10,20150927_141634,22,820,1,,
937,11,20150927_141634,22,839,,,
937,12,20150927_141634,22,858,,,
937,13,20150927_141634,22,883,,,
937,14,20150927_141634,22,215,,,
937,15,20150927_141634,22,75,,,
937,16,20150927_141634,22,560,,,
938,1,20160802_160438,20,930,,,
938,2,20160802_160438,20,235,,,
938,3,20160802_160438,20,944,,,
938,4,20160802_160438,20,226,,,
938,5,20160802_160438,20,218,,,
939,1,20180629_161354,14,349,,,
939,2,20180629_161354,14,522,,,
939,3,20180629_161354,14,915,,,
939,4,20180629_161354,14,857,,,
939,5,20180629_161354,14,983,,,
939,6,20180629_161354,14,367,,,
939,7,20180629_161354,14,493,,,
940,1,20170730_170406,105,5,,,
940,2,20170730_170406,105,68,,,
940,3,20170730_170406,105,87,,,
940,4,20170730_170406,105,151,,,
940,5,20170730_170406,105,193,,,
940,6,20170730_170406,105,35,,,
940,7,20170730_170406,105,51,,,
940,8,20170730_170406,105,304,,,
940,9,20170730_170406,105,462,,,
940,10,20170730_170406,105,446,,,
940,11,20170730_170406,105,432,1,,
940,12,20170730_170406,105,372,1,,
940,13,20170730_170406,105,424,,,
940,14,20170730_170406,105,779,,,
940,15,20170730_170406,105,827,,,
940,16,20170730_170406,105,639,,,
940,17,20170730_170406,105,908,,,
940,18,20170730_170406,105,894,1,,
940,19,20170730_170406,105,999,,,
941,1,20160830_192000,118,972,3,,
941,2,20160830_192000,118,739,2,,
941,3,20160830_192000,118,994,2,,
941,4,20160830_192000,118,195,,,
941,5,20160830_192000,118,954,,,
942,1,20160830_193501,104,40,3,,
942,2,20160830_193501,104,436,,,
942,3,20160830_193501,104,562,3,,
942,4,20160830_193501,104,672,1,,
942,5,20160830_193501,104,693,1,,
942,6,20160830_193501,104,737,,,
942,7,20160830_193501,104,768,2,,
942,8,20160830_193501,104,914,,,
943,1,20160802_164940,85,332,,,
943,2,20160802_164940,85,241,,,
943,3,20160802_164940,85,84,,,
943,4,20160802_164940,85,661,,,
943,5,20160802_164940,85,868,,,
943,6,20160802_164940,85,928,,,
943,7,20160802_164940,85,975,,,
943,8,20160802_164940,85,774,,,
944,1,20170702_162621,133,866,,,
944,2,20170702_162621,133,881,,,
944,3,20170702_162621,133,911,,,
944,4,20170702_162621,133,950,,,
944,5,20170702_162621,133,628,,,
945,1,20180614_115846,102,388,,,
945,2,20180614_115846,102,449,,,
945,3,20180614_115846,102,553,,,
945,4,20180614_115846,102,625,,,
945,5,20180614_115846,102,766,,,
945,6,20180614_115846,102,491,,,
945,7,20180614_115846,102,404,,,
946,1,20180629_162855,37,226,,,
946,2,20180629_162855,37,207,,,
946,3,20180629_162855,37,27,,,
946,4,20180629_162855,37,329,,,
946,5,20180629_162855,37,425,,,
946,6,20180629_162855,37,649,,,
946,7,20180629_162855,37,855,,,
946,8,20180629_162855,37,911,,,
946,9,20180629_162855,37,970,,,
946,10,20180629_162855,37,439,,,
946,11,20180629_162855,37,491,,,
946,12,20180629_162855,37,476,,,
946,13,20180629_162855,37,454,,,
946,14,20180629_162855,37,400,,,
946,15,20180629_162855,37,466,,,
946,16,20180629_162855,37,727,,,
947,1,20170715_125919,76,658,,,
947,2,20170715_125919,76,596,,,
947,3,20170715_125919,76,963,,,
948,1,20150927_133132,60,282,,,
948,2,20150927_133132,60,290,,,
948,3,20150927_133132,60,262,,,
949,1,20180602_212230,33,383,3,,
949,2,20180602_212230,33,835,,,
949,3,20180602_212230,33,455,,,
949,4,20180602_212230,33,139,,,
949,5,20180602_212230,33,214,,,
950,1,20170714_155325,80,340,,,
950,2,20170714_155325,80,361,,,
950,3,20170714_155325,80,250,,,
950,4,20170714_155325,80,642,,,
950,5,20170714_155325,80,737,,,
950,6,20170714_155325,80,704,,,
951,1,20180614_115846,86,100,,,
951,2,20180614_115846,86,530,,,
951,3,20180614_115846,86,636,,,
951,4,20180614_115846,86,985,,,
952,1,20150902_234434,82,39,,,
952,2,20150902_234434,82,457,,,
952,3,20150902_234434,82,654,,,
952,4,20150902_234434,82,963,,,
952,5,20150902_234434,82,930,,,
952,6,20150902_234434,82,566,3,,
952,7,20150902_234434,82,133,3,,
952,8,20150902_234434,82,109,,,
953,1,20160815_204346,39,113,,,
953,2,20160815_204346,39,397,4,,
953,3,20160815_204346,39,433,,,
953,4,20160815_204346,39,451,,,
953,5,20160815_204346,39,575,,,
953,6,20160815_204346,39,707,,,
953,7,20160815_204346,39,715,,,
953,8,20160815_204346,39,723,,,
953,9,20160815_204346,39,473,,,
954,1,20160830_195502,57,188,,,
954,2,20160830_195502,57,196,,,
954,3,20160830_195502,57,512,,,
954,4,20160830_195502,57,623,,,
954,5,20160830_195502,57,644,3,,
954,6,20160830_195502,57,705,3,,
954,7,20160830_195502,57,731,3,,
954,8,20160830_195502,57,766,,,
954,9,20160830_195502,57,902,,,
954,10,20160830_195502,57,890,,,
954,11,20160830_195502,57,881,,,
954,12,20160830_195502,57,871,,,
954,13,20160830_195502,57,863,,,
955,1,20170702_164621,56,569,,,
955,2,20170702_164621,56,838,,,
