event,signal,date,second,milisecond,tweek signs,f_signs [kHz],f_min<2kHz
781,1,20150927_135133,91.pn,677,4,,
781,2,20150927_135133,91.pn,759,3,,
781,3,20150927_135133,91.pn,792,,,
781,4,20150927_135133,91.pn,800,,,
781,5,20150927_135133,91.pn,831,3,,
781,6,20150927_135133,91.pn,851,2,,
781,7,20150927_135133,91.pn,816,,,
781,8,20150927_135133,91.pn,825,,,
782,1,20150902_235435,102.pn,31,3,,
782,2,20150902_235435,102.pn,347,3,,
782,3,20150902_235435,102.pn,395,3,,
782,4,20150902_235435,102.pn,700,2,,
782,5,20150902_235435,102.pn,231,,,
782,6,20150902_235435,102.pn,316,,,
782,7,20150902_235435,102.pn,489,,,
782,8,20150902_235435,102.pn,570,,,
782,9,20150902_235435,102.pn,619,,,
782,10,20150902_235435,102.pn,596,,,
782,11,20150902_235435,102.pn,732,,,
782,12,20150902_235435,102.pn,880,,,
782,13,20150902_235435,102.pn,889,,,
782,14,20150902_235435,102.pn,874,,,
782,15,20150902_235435,102.pn,308,,,
783,1,20160830_192500,125.pn,30,,,
783,2,20160830_192500,125.pn,291,3,,
783,3,20160830_192500,125.pn,332,2,,
783,4,20160830_192500,125.pn,347,3,,
783,5,20160830_192500,125.pn,407,3,,
783,6,20160830_192500,125.pn,472,,,
783,7,20160830_192500,125.pn,480,,,
783,8,20160830_192500,125.pn,565,,,
783,9,20160830_192500,125.pn,648,,,
783,10,20160830_192500,125.pn,602,,,
783,11,20160830_192500,125.pn,494,,,
783,12,20160830_192500,125.pn,507,,,
783,13,20160830_192500,125.pn,972,,,
784,1,20160830_192500,97.pn,950,,,
784,2,20160830_192500,97.pn,895,2,,
784,3,20160830_192500,97.pn,596,,,
784,4,20160830_192500,97.pn,231,,,
784,5,20160830_192500,97.pn,723,,,
784,6,20160830_192500,97.pn,708,2,,
784,7,20160830_192500,97.pn,876,,,
784,8,20160830_192500,97.pn,883,3,,
784,9,20160830_192500,97.pn,317,,,
784,10,20160830_192500,97.pn,766,2,,
784,11,20160830_192500,97.pn,530,,,
784,12,20160830_192500,97.pn,88,,,
784,13,20160830_192500,97.pn,131,,,
784,14,20160830_192500,97.pn,151,,,
784,15,20160830_192500,97.pn,839,,,
785,1,20160814_152226,35.pn,120,,,
785,2,20160814_152226,35.pn,641,,,
785,3,20160814_152226,35.pn,895,,,
785,4,20160814_152226,35.pn,662,,,
786,1,20150927_142635,35.pn,117,,,
786,2,20150927_142635,35.pn,258,,,
786,3,20150927_142635,35.pn,286,,,
787,1,20150914_125211,127.pn,162,,,
787,2,20150914_125211,127.pn,691,,,
787,3,20150914_125211,127.pn,885,,,
789,1,20160802_161939,25.pn,821,,,
789,2,20160802_161939,25.pn,34,,,
790,1,20170730_170906,55.pn,692,1,,
790,2,20170730_170906,55.pn,353,2,,
790,3,20170730_170906,55.pn,94,,,
790,4,20170730_170906,55.pn,910,,,
790,5,20170730_170906,55.pn,20,,,
791,1,20160830_192500,125.pn,28,,,
791,2,20160830_192500,125.pn,971,,,
791,3,20160830_192500,125.pn,565,,,
791,4,20160830_192500,125.pn,650,1,,
791,5,20160830_192500,125.pn,602,,,
791,6,20160830_192500,125.pn,406,2,,
791,7,20160830_192500,125.pn,290,2,,
791,8,20160830_192500,125.pn,347,2,,
791,9,20160830_192500,125.pn,506,,,
791,10,20160830_192500,125.pn,493,,,
791,11,20160830_192500,125.pn,476,,,
791,12,20160830_192500,125.pn,328,,,
792,1,20170702_165122,72.pn,374,,,
792,2,20170702_165122,72.pn,527,,,
792,3,20170702_165122,72.pn,852,,,
792,4,20170702_165122,72.pn,159,,,
792,5,20170702_165122,72.pn,861,,,
792,6,20170702_165122,72.pn,558,,,
792,7,20170702_165122,72.pn,106,,,
793,1,20170714_155325,135.pn,939,,,
793,2,20170714_155325,135.pn,387,,,
794,1,20150915_192835,101.pn,290,,,
794,2,20150915_192835,101.pn,370,1,,
794,3,20150915_192835,101.pn,381,1,,
794,4,20150915_192835,101.pn,555,,,
794,5,20150915_192835,101.pn,752,,,
794,6,20150915_192835,101.pn,941,,,
795,1,20150915_193335,80.pn,65,,,
795,2,20150915_193335,80.pn,109,,,
795,3,20150915_193335,80.pn,198,,,
795,4,20150915_193335,80.pn,160,,,
795,5,20150915_193335,80.pn,350,,,
795,6,20150915_193335,80.pn,388,,,
795,7,20150915_193335,80.pn,399,,,
795,8,20150915_193335,80.pn,706,,,
795,9,20150915_193335,80.pn,851,1,,
795,10,20150915_193335,80.pn,833,,,
796,1,20160830_193501,71.pn,185,4,,
796,2,20160830_193501,71.pn,36,1,,
796,3,20160830_193501,71.pn,18,1,,
796,4,20160830_193501,71.pn,4,1,,
796,5,20160830_193501,71.pn,242,2,,
796,6,20160830_193501,71.pn,212,2,,
796,7,20160830_193501,71.pn,756,,,
796,8,20160830_193501,71.pn,468,,,
796,9,20160830_193501,71.pn,977,,,
796,10,20160830_193501,71.pn,296,,,
797,1,20170714_154824,126.pn,903,,,
797,2,20170714_154824,126.pn,980,,,
797,3,20170714_154824,126.pn,955,,,
797,4,20170714_154824,126.pn,699,1,,
797,5,20170714_154824,126.pn,818,1,,
797,6,20170714_154824,126.pn,510,,,
797,7,20170714_154824,126.pn,496,,,
797,8,20170714_154824,126.pn,475,,,
798,1,20150915_184833,112.pn,523,1,,
798,2,20150915_184833,112.pn,348,2,,
798,3,20150915_184833,112.pn,385,1,,
798,4,20150915_184833,112.pn,879,,,
798,5,20150915_184833,112.pn,935,,,
798,6,20150915_184833,112.pn,4,,,
799,1,20170730_172907,60.pn,349,,,
799,2,20170730_172907,60.pn,943,,,
799,3,20170730_172907,60.pn,376,,,
799,4,20170730_172907,60.pn,384,,,
799,5,20170730_172907,60.pn,396,,,
799,6,20170730_172907,60.pn,530,,,
799,7,20170730_172907,60.pn,441,,,
799,8,20170730_172907,60.pn,752,,,
799,9,20170730_172907,60.pn,758,,,
799,10,20170730_172907,60.pn,765,,,
799,11,20170730_172907,60.pn,926,,,
799,12,20170730_172907,60.pn,962,,,
800,1,20180615_194505,28.pn,-1,,,
800,2,20180615_194505,28.pn,46,,,
800,3,20180615_194505,28.pn,93,,,
800,4,20180615_194505,28.pn,323,,,
800,5,20180615_194505,28.pn,577,,,
800,6,20180615_194505,28.pn,586,,,
800,7,20180615_194505,28.pn,606,,,
800,8,20180615_194505,28.pn,621,,,
800,9,20180615_194505,28.pn,649,,,
800,10,20180615_194505,28.pn,682,,,
800,11,20180615_194505,28.pn,732,,,
800,12,20180615_194505,28.pn,802,,,
800,13,20180615_194505,28.pn,843,,,
800,14,20180615_194505,28.pn,865,,,
800,15,20180615_194505,28.pn,911,,,
800,16,20180615_194505,28.pn,963,,,
801,1,20160830_193501,20.pn,726,,,
801,2,20160830_193501,20.pn,708,,,
801,3,20160830_193501,20.pn,475,,,
801,4,20160830_193501,20.pn,515,2,,
801,5,20160830_193501,20.pn,553,2,,
801,6,20160830_193501,20.pn,957,2,,
801,7,20160830_193501,20.pn,735,,,
801,8,20160830_193501,20.pn,567,1,,
801,9,20160830_193501,20.pn,911,,,
802,1,20180629_155854,118.pn,780,,,
802,2,20180629_155854,118.pn,640,,,
802,3,20180629_155854,118.pn,518,,,
802,4,20180629_155854,118.pn,350,,,
802,5,20180629_155854,118.pn,327,,,
802,6,20180629_155854,118.pn,293,,,
802,7,20180629_155854,118.pn,39,,,
802,8,20180629_155854,118.pn,455,,,
802,9,20180629_155854,118.pn,575,,,
803,1,20180629_161354,23.pn,304,,,
803,2,20180629_161354,23.pn,642,,,
803,3,20180629_161354,23.pn,233,,,
803,4,20180629_161354,23.pn,154,,,
803,5,20180629_161354,23.pn,957,,,
803,6,20180629_161354,23.pn,513,,,
803,7,20180629_161354,23.pn,248,,,
804,1,20170702_164121,105.pn,939,,,
804,2,20170702_164121,105.pn,118,,,
805,1,20170730_164905,137.pn,324,,,
805,2,20170730_164905,137.pn,943,,,
805,3,20170730_164905,137.pn,87,,,
805,4,20170730_164905,137.pn,755,,,
805,5,20170730_164905,137.pn,768,,,
805,6,20170730_164905,137.pn,730,,,
805,7,20170730_164905,137.pn,970,,,
806,1,20170715_125919,83.pn,952,,,
806,2,20170715_125919,83.pn,978,,,
807,1,20160814_151225,87.pn,152,,,
808,1,20150914_132712,9.pn,749,,,
808,2,20150914_132712,9.pn,740,,,
808,3,20150914_132712,9.pn,353,,,
808,4,20150914_132712,9.pn,410,,,
808,5,20150914_132712,9.pn,21,,,
808,6,20150914_132712,9.pn,430,,,
808,7,20150914_132712,9.pn,484,,,
808,8,20150914_132712,9.pn,536,,,
808,9,20150914_132712,9.pn,72,,,
808,10,20150914_132712,9.pn,105,,,
808,11,20150914_132712,9.pn,97,,,
808,12,20150914_132712,9.pn,197,,,
808,13,20150914_132712,9.pn,268,,,
808,14,20150914_132712,9.pn,233,,,
808,15,20150914_132712,9.pn,132,,,
809,1,20180602_212730,27.pn,192,1,,
809,2,20180602_212730,27.pn,226,2,,
809,3,20180602_212730,27.pn,601,,,
809,4,20180602_212730,27.pn,711,4,,
809,5,20180602_212730,27.pn,645,3,,
810,1,20180614_120347,66.pn,120,,,
810,2,20180614_120347,66.pn,186,,,
810,3,20180614_120347,66.pn,257,,,
810,4,20180614_120347,66.pn,272,,,
810,5,20180614_120347,66.pn,290,,,
810,6,20180614_120347,66.pn,394,,,
810,7,20180614_120347,66.pn,500,,,
810,8,20180614_120347,66.pn,506,,,
810,9,20180614_120347,66.pn,547,,,
810,10,20180614_120347,66.pn,700,,,
810,11,20180614_120347,66.pn,960,,,
810,12,20180614_120347,66.pn,767,,,
810,13,20180614_120347,66.pn,735,,,
810,14,20180614_120347,66.pn,746,,,
810,15,20180614_120347,66.pn,495,,,
810,16,20180614_120347,66.pn,529,1,,
810,17,20180614_120347,66.pn,483,1,,
811,1,20150914_131712,136.pn,375,,,
811,2,20150914_131712,136.pn,525,,,
811,3,20150914_131712,136.pn,462,,,
811,4,20150914_131712,136.pn,285,,,
811,5,20150914_131712,136.pn,335,,,
811,6,20150914_131712,136.pn,408,,,
811,7,20150914_131712,136.pn,397,,,
811,8,20150914_131712,136.pn,58,,,
811,9,20150914_131712,136.pn,86,,,
811,10,20150914_131712,136.pn,134,,,
811,11,20150914_131712,136.pn,167,,,
811,12,20150914_131712,136.pn,255,,,
811,13,20150914_131712,136.pn,592,,,
811,14,20150914_131712,136.pn,620,,,
811,15,20150914_131712,136.pn,848,,,
811,16,20150914_131712,136.pn,974,,,
812,1,20160815_203345,58.pn,155,,,
812,2,20160815_203345,58.pn,162,,,
812,3,20160815_203345,58.pn,171,,,
812,4,20160815_203345,58.pn,192,,,
812,5,20160815_203345,58.pn,385,,,
812,6,20160815_203345,58.pn,628,3,,
812,7,20160815_203345,58.pn,682,1,,
812,8,20160815_203345,58.pn,730,,,
812,9,20160815_203345,58.pn,755,,,
812,10,20160815_203345,58.pn,769,3,,
812,11,20160815_203345,58.pn,783,1,,
812,12,20160815_203345,58.pn,848,1,,
813,1,20180629_161854,73.pn,302,,,
813,2,20180629_161854,73.pn,288,,,
813,3,20180629_161854,73.pn,319,,,
813,4,20180629_161854,73.pn,281,,,
814,1,20150927_141634,22.pn,792,,,
814,2,20150927_141634,22.pn,821,,,
814,3,20150927_141634,22.pn,859,,,
814,4,20150927_141634,22.pn,839,,,
814,5,20150927_141634,22.pn,883,,,
815,1,20180615_202006,78.pn,76,,,
815,2,20180615_202006,78.pn,189,3,,
815,3,20180615_202006,78.pn,226,2,,
815,4,20180615_202006,78.pn,253,2,,
815,5,20180615_202006,78.pn,295,1,,
815,6,20180615_202006,78.pn,464,,,
815,7,20180615_202006,78.pn,503,,,
815,8,20180615_202006,78.pn,737,,,
816,1,20160830_200002,114.pn,619,3,,
816,2,20160830_200002,114.pn,206,,,
817,1,20150902_234934,146.pn,955,3,,
817,2,20150902_234934,146.pn,925,1,,
817,3,20150902_234934,146.pn,875,,,
817,4,20150902_234934,146.pn,810,,,
817,5,20150902_234934,146.pn,512,,,
817,6,20150902_234934,146.pn,537,,,
817,7,20150902_234934,146.pn,484,3,,
817,8,20150902_234934,146.pn,80,1,,
817,9,20150902_234934,146.pn,175,,,
818,1,20180629_162855,131.pn,839,,,
818,2,20180629_162855,131.pn,974,,,
818,3,20180629_162855,131.pn,858,,,
818,4,20180629_162855,131.pn,681,,,
818,5,20180629_162855,131.pn,923,,,
818,6,20180629_162855,131.pn,513,,,
819,1,20180602_204728,35.pn,430,,,
819,2,20180602_204728,35.pn,235,,,
819,3,20180602_204728,35.pn,87,,,
819,4,20180602_204728,35.pn,301,,,
819,5,20180602_204728,35.pn,321,2,,
819,6,20180602_204728,35.pn,346,1,,
820,1,20170715_121417,102.pn,817,,,
820,2,20170715_121417,102.pn,828,,,
820,3,20170715_121417,102.pn,883,,,
821,1,20160830_195001,68.pn,519,,,
821,2,20160830_195001,68.pn,730,,,
821,3,20160830_195001,68.pn,758,,,
821,4,20160830_195001,68.pn,898,4,,
821,5,20160830_195001,68.pn,925,2,,
821,6,20160830_195001,68.pn,953,2,,
821,7,20160830_195001,68.pn,984,2,,
822,1,20180615_204007,98.pn,64,,,
822,2,20180615_204007,98.pn,541,3,,
822,3,20180615_204007,98.pn,299,,,
822,4,20180615_204007,98.pn,971,,,
822,5,20180615_204007,98.pn,564,,,
822,6,20180615_204007,98.pn,437,,,
822,7,20180615_204007,98.pn,266,,,
823,1,20160814_153726,78.pn,890,,,
824,1,20180602_210729,136.pn,112,,,
824,2,20180602_210729,136.pn,908,3,,
825,1,20180629_154853,109.pn,975,,,
826,1,20180615_195505,9.pn,516,2,,
826,2,20180615_195505,9.pn,639,1,,
826,3,20180615_195505,9.pn,540,1,,
826,4,20180615_195505,9.pn,575,1,,
827,1,20150902_234934,85.pn,154,3,,
827,2,20150902_234934,85.pn,186,,,
827,3,20150902_234934,85.pn,196,,,
827,4,20150902_234934,85.pn,256,,,
827,5,20150902_234934,85.pn,527,,,
827,6,20150902_234934,85.pn,483,,,
827,7,20150902_234934,85.pn,676,,,
827,8,20150902_234934,85.pn,754,3,,
827,9,20150902_234934,85.pn,702,,,
827,10,20150902_234934,85.pn,789,,,
827,11,20150902_234934,85.pn,852,,,
827,12,20150902_234934,85.pn,825,,,
827,13,20150902_234934,85.pn,837,,,
827,14,20150902_234934,85.pn,650,4,,
827,15,20150902_234934,85.pn,345,,,
827,16,20150902_234934,85.pn,605,,,
827,17,20150902_234934,85.pn,738,,,
827,18,20150902_234934,85.pn,798,3,,
828,1,20160830_195001,120.pn,75,,,
828,2,20160830_195001,120.pn,99,,,
828,3,20160830_195001,120.pn,159,,,
828,4,20160830_195001,120.pn,246,,,
828,5,20160830_195001,120.pn,290,,,
828,6,20160830_195001,120.pn,309,2,,
828,7,20160830_195001,120.pn,635,4,,
828,8,20160830_195001,120.pn,666,3,,
828,9,20160830_195001,120.pn,655,,,
828,10,20160830_195001,120.pn,685,1,,
828,11,20160830_195001,120.pn,753,,,
828,12,20160830_195001,120.pn,829,2,,
828,13,20160830_195001,120.pn,800,,,
828,14,20160830_195001,120.pn,782,,,
829,1,20170702_165122,71.pn,599,,,
830,1,20170714_155825,63.pn,342,,,
830,2,20170714_155825,63.pn,521,,,
830,3,20170714_155825,63.pn,739,,,
830,4,20170714_155825,63.pn,327,,,
830,5,20170714_155825,63.pn,714,,,
831,1,20170730_163905,41.pn,64,,,
831,2,20170730_163905,41.pn,139,,,
831,3,20170730_163905,41.pn,212,,,
831,4,20170730_163905,41.pn,268,,,
831,5,20170730_163905,41.pn,900,,,
831,6,20170730_163905,41.pn,564,,,
831,7,20170730_163905,41.pn,244,,,
831,8,20170730_163905,41.pn,922,,,
832,1,20160815_205346,5.pn,102,3,,
832,2,20160815_205346,5.pn,578,,,
833,1,20180602_203228,16.pn,287,,,
833,2,20180602_203228,16.pn,469,3,,
833,3,20180602_203228,16.pn,599,3,,
833,4,20180602_203228,16.pn,526,,,
833,5,20180602_203228,16.pn,684,,,
833,6,20180602_203228,16.pn,835,,,
833,7,20180602_203228,16.pn,787,,,
833,8,20180602_203228,16.pn,542,,,
834,1,20170702_162120,94.pn,18,,,
834,2,20170702_162120,94.pn,394,,,
834,3,20170702_162120,94.pn,682,,,
834,4,20170702_162120,94.pn,676,,,
834,5,20170702_162120,94.pn,771,1,,
835,1,20170730_165406,86.pn,16,,,
835,2,20170730_165406,86.pn,93,,,
835,3,20170730_165406,86.pn,107,,,
835,4,20170730_165406,86.pn,212,,,
835,5,20170730_165406,86.pn,991,,,
836,1,20170730_172407,35.pn,136,,,
836,2,20170730_172407,35.pn,172,,,
836,3,20170730_172407,35.pn,200,,,
836,4,20170730_172407,35.pn,223,,,
836,5,20170730_172407,35.pn,117,,,
836,6,20170730_172407,35.pn,660,,,
836,7,20170730_172407,35.pn,345,,,
836,8,20170730_172407,35.pn,337,,,
836,9,20170730_172407,35.pn,416,,,
836,10,20170730_172407,35.pn,463,,,
836,11,20170730_172407,35.pn,595,,,
836,12,20170730_172407,35.pn,312,,,
836,13,20170730_172407,35.pn,210,,,
836,14,20170730_172407,35.pn,871,,,
837,1,20170715_130419,131.pn,791,,,
837,2,20170715_130419,131.pn,549,,,
837,3,20170715_130419,131.pn,469,,,
837,4,20170715_130419,131.pn,511,,,
837,5,20170715_130419,131.pn,487,,,
837,6,20170715_130419,131.pn,527,,,
838,1,20170702_170622,49.pn,744,,,
838,2,20170702_170622,49.pn,950,,,
839,1,20180615_194505,94.pn,11,,,
839,2,20180615_194505,94.pn,239,,,
839,3,20180615_194505,94.pn,286,,,
839,4,20180615_194505,94.pn,424,,,
839,5,20180615_194505,94.pn,619,,,
839,6,20180615_194505,94.pn,629,,,
839,7,20180615_194505,94.pn,643,2,,
839,8,20180615_194505,94.pn,669,2,,
839,9,20180615_194505,94.pn,720,2,,
839,10,20180615_194505,94.pn,754,,,
839,11,20180615_194505,94.pn,773,,,
839,12,20180615_194505,94.pn,847,,,
839,13,20180615_194505,94.pn,856,,,
840,1,20180629_163355,84.pn,506,,,
840,2,20180629_163355,84.pn,577,,,
841,1,20150902_233934,140.pn,358,2,,
841,2,20150902_233934,140.pn,609,3,,
841,3,20150902_233934,140.pn,193,,,
841,4,20150902_233934,140.pn,266,2,,
841,5,20150902_233934,140.pn,523,,,
841,6,20150902_233934,140.pn,533,,,
841,7,20150902_233934,140.pn,656,,,
841,8,20150902_233934,140.pn,725,3,,
841,9,20150902_233934,140.pn,860,,,
841,10,20150902_233934,140.pn,904,,,
841,11,20150902_233934,140.pn,871,,,
841,12,20150902_233934,140.pn,701,,,
841,13,20150902_233934,140.pn,822,3,,
841,14,20150902_233934,140.pn,404,,,
841,15,20150902_233934,140.pn,414,,,
841,16,20150902_233934,140.pn,922,,,
841,17,20150902_233934,140.pn,746,,,
841,18,20150902_233934,140.pn,795,,,
841,19,20150902_233934,140.pn,788,,,
841,20,20150902_233934,140.pn,779,,,
841,21,20150902_233934,140.pn,894,,,
841,22,20150902_233934,140.pn,969,1,,
841,23,20150902_233934,140.pn,912,,,
841,24,20150902_233934,140.pn,681,,,
841,25,20150902_233934,140.pn,764,,,
841,26,20150902_233934,140.pn,716,1,,
842,1,20150902_233934,133.pn,72,5,,
842,2,20150902_233934,133.pn,170,,,
842,3,20150902_233934,133.pn,237,,,
842,4,20150902_233934,133.pn,285,,,
842,5,20150902_233934,133.pn,316,,,
842,6,20150902_233934,133.pn,302,,,
842,7,20150902_233934,133.pn,562,,,
842,8,20150902_233934,133.pn,518,2,,
842,9,20150902_233934,133.pn,580,,,
842,10,20150902_233934,133.pn,629,,,
842,11,20150902_233934,133.pn,651,,,
842,12,20150902_233934,133.pn,906,,,
842,13,20150902_233934,133.pn,770,2,,
842,14,20150902_233934,133.pn,356,,,
842,15,20150902_233934,133.pn,336,,,
842,16,20150902_233934,133.pn,709,3,,
842,17,20150902_233934,133.pn,391,,,
843,1,20170715_123918,11.pn,174,,,
844,1,20170715_123418,84.pn,50,1,,
844,2,20170715_123418,84.pn,104,1,,
844,3,20170715_123418,84.pn,137,,,
844,4,20170715_123418,84.pn,297,,,
844,5,20170715_123418,84.pn,356,,,
845,1,20170715_123418,84.pn,48,,,
845,2,20170715_123418,84.pn,102,,,
845,3,20170715_123418,84.pn,296,,,
845,4,20170715_123418,84.pn,135,,,
845,5,20170715_123418,84.pn,355,,,
846,1,20170715_122418,119.pn,124,,,
846,2,20170715_122418,119.pn,560,,,
847,1,20180615_194505,36.pn,341,,,
847,2,20180615_194505,36.pn,347,,,
847,3,20180615_194505,36.pn,380,3,,
847,4,20180615_194505,36.pn,391,2,,
847,5,20180615_194505,36.pn,409,2,,
847,6,20180615_194505,36.pn,586,,,
847,7,20180615_194505,36.pn,629,,,
847,8,20180615_194505,36.pn,913,,,
847,9,20180615_194505,36.pn,17,,,
848,1,20180614_114846,100.pn,24,,,
848,2,20180614_114846,100.pn,48,,,
848,3,20180614_114846,100.pn,73,,,
849,1,20160802_164440,8.pn,220,,,
849,2,20160802_164440,8.pn,233,,,
850,1,20180615_194505,134.pn,343,2,,
850,2,20180615_194505,134.pn,613,2,,
850,3,20180615_194505,134.pn,590,4,,
850,4,20180615_194505,134.pn,607,2,,
850,5,20180615_194505,134.pn,623,1,,
850,6,20180615_194505,134.pn,654,7,,
850,7,20180615_194505,134.pn,477,,,
850,8,20180615_194505,134.pn,679,,,
850,9,20180615_194505,134.pn,701,3,,
850,10,20180615_194505,134.pn,17,4,,
850,11,20180615_194505,134.pn,37,2,,
851,1,20150927_135133,62.pn,153,,,
851,2,20150927_135133,62.pn,178,,,
851,3,20150927_135133,62.pn,409,,,
851,4,20150927_135133,62.pn,595,,,
851,5,20150927_135133,62.pn,794,,,
851,6,20150927_135133,62.pn,809,,,
851,7,20150927_135133,62.pn,970,,,
851,8,20150927_135133,62.pn,976,,,
851,9,20150927_135133,62.pn,985,,,
852,1,20180602_212230,33.pn,138,,,
852,2,20180602_212230,33.pn,384,3,,
852,3,20180602_212230,33.pn,837,3,,
853,1,20180602_204728,43.pn,131,,,
853,2,20180602_204728,43.pn,277,,,
853,3,20180602_204728,43.pn,824,,,
853,4,20180602_204728,43.pn,548,4,,
853,5,20180602_204728,43.pn,470,3,,
853,6,20180602_204728,43.pn,431,2,,
854,1,20160830_194001,32.pn,106,,,
854,2,20160830_194001,32.pn,24,,,
854,3,20160830_194001,32.pn,135,,,
854,4,20160830_194001,32.pn,530,,,
854,5,20160830_194001,32.pn,724,5,,
854,6,20160830_194001,32.pn,418,,,
854,7,20160830_194001,32.pn,456,,,
854,8,20160830_194001,32.pn,447,,,
854,9,20160830_194001,32.pn,489,,,
854,10,20160830_194001,32.pn,659,3,,
854,11,20160830_194001,32.pn,607,6,,
854,12,20160830_194001,32.pn,638,4,,
854,13,20160830_194001,32.pn,629,,,
854,14,20160830_194001,32.pn,55,,,
854,15,20160830_194001,32.pn,689,,,
854,16,20160830_194001,32.pn,709,,,
855,1,20180629_155353,117.pn,335,,,
855,2,20180629_155353,117.pn,7,,,
855,3,20180629_155353,117.pn,413,,,
855,4,20180629_155353,117.pn,457,,,
855,5,20180629_155353,117.pn,59,,,
855,6,20180629_155353,117.pn,987,,,
855,7,20180629_155353,117.pn,908,,,
855,8,20180629_155353,117.pn,890,,,
855,9,20180629_155353,117.pn,898,,,
855,10,20180629_155353,117.pn,79,,,
855,11,20180629_155353,117.pn,732,,,
855,12,20180629_155353,117.pn,386,,,
855,13,20180629_155353,117.pn,252,,,
855,14,20180629_155353,117.pn,222,,,
855,15,20180629_155353,117.pn,369,,,
856,1,20170702_161120,118.pn,293,,,
856,2,20170702_161120,118.pn,121,,,
857,1,20180629_154353,124.pn,741,,,
857,2,20180629_154353,124.pn,452,,,
857,3,20180629_154353,124.pn,68,,,
857,4,20180629_154353,124.pn,364,,,
857,5,20180629_154353,124.pn,115,,,
857,6,20180629_154353,124.pn,556,1,,
857,7,20180629_154353,124.pn,241,,,
858,1,20170730_171406,117.pn,407,,,
858,2,20170730_171406,117.pn,365,,,
858,3,20170730_171406,117.pn,176,,,
858,4,20170730_171406,117.pn,697,,,
858,5,20170730_171406,117.pn,346,,,
859,1,20160802_162939,55.pn,397,,,
859,2,20160802_162939,55.pn,417,,,
